station_type,station_name,member_casual,total_rides,latitude,longitude
End,Ewing Ave & 98th St,member,34,41.71781,-87.53504
End,Ewing Ave & Burnham Greenway,casual,40,41.70999,-87.5355
End,Ewing Ave & Burnham Greenway,member,5,41.70998999999999,-87.5355
End,Exchange Ave & 79th St,casual,82,41.75211500633265,-87.55200700025293
End,Exchange Ave & 79th St,member,58,41.75211500633265,-87.55200700025293
End,Fairbanks Ct & Grand Ave,casual,5256,41.89184737210993,-87.62058019638062
End,Fairbanks Ct & Grand Ave,member,8607,41.89184737210993,-87.62058019638062
End,Fairbanks St & Superior St,casual,1846,41.895748,-87.620104
End,Fairbanks St & Superior St,member,4483,41.895748,-87.620104
End,Fairfield Ave & 44th St,casual,170,41.813617,-87.6932272
End,Fairfield Ave & 44th St,member,52,41.813616999999994,-87.6932272
End,Fairfield Ave & Pratt Blvd,casual,137,42.0044482,-87.6985973
End,Fairfield Ave & Pratt Blvd,member,358,42.0044482,-87.6985973
End,Fairfield Ave & Roosevelt Rd,casual,120,41.866624,-87.694521
End,Fairfield Ave & Roosevelt Rd,member,295,41.866624,-87.694521
End,Farragut Ave & Central Ave,casual,86,41.97666,-87.76822999999999
End,Farragut Ave & Central Ave,member,164,41.97666,-87.76823
End,Federal St & Polk St,casual,4411,41.87207763285,-87.6295437729
End,Federal St & Polk St,member,12228,41.87207763285,-87.6295437729
End,Field Blvd & South Water St,casual,5138,41.88634906269,-87.6175165471
End,Field Blvd & South Water St,member,8132,41.88634906269001,-87.6175165471
End,Field Museum,casual,7445,41.86531200073392,-87.6178670201581
End,Field Museum,member,2640,41.865312,-87.617867
End,Financial Pl & Ida B Wells Dr,casual,2837,41.8750236280333,-87.6330940425396
End,Financial Pl & Ida B Wells Dr,member,6612,41.87502362541533,-87.63309405004419
End,Fort Dearborn Dr & 31st St,casual,939,41.838556000000004,-87.608218
End,Fort Dearborn Dr & 31st St,member,594,41.838556,-87.608218
End,Fort Dearborn Dr & 31st St*,casual,2374,41.83867632897121,-87.60883212089539
End,Fort Dearborn Dr & 31st St*,member,1432,41.83867632897121,-87.60883212089539
End,Foster CTA,casual,104,42.053903,-87.683677
End,Foster CTA,member,95,42.053903,-87.683677
End,Francisco Ave & 47th St,casual,92,41.80849,-87.69673
End,Francisco Ave & 47th St,member,52,41.80849,-87.69673000000002
End,Francisco Ave & 85th St,casual,59,41.738902,-87.69551800000002
End,Francisco Ave & 85th St,member,1,41.738902,-87.695518
End,Francisco Ave & Bloomingdale Ave,casual,677,41.91396,-87.6994
End,Francisco Ave & Bloomingdale Ave,member,918,41.91396,-87.6994
End,Francisco Ave & Chicago Ave,casual,1124,41.895745,-87.698653
End,Francisco Ave & Chicago Ave,member,1651,41.895745,-87.698653
End,Francisco Ave & Foster Ave,casual,509,41.97563272521,-87.7014194389
End,Francisco Ave & Foster Ave,member,1991,41.97563272521,-87.70141943890002
End,Francisco Ave & Hollywood Ave,casual,98,41.984510612244904,-87.70157586734695
End,Francisco Ave & Hollywood Ave,member,112,41.98448078571429,-87.70157369642857
End,Francisco Ave & Montrose Ave,casual,576,41.96105514010417,-87.70093153993055
End,Francisco Ave & Montrose Ave,member,1074,41.96105523156425,-87.70093188733706
End,Franklin St & Adams St ,casual,2683,41.87943409140013,-87.63550400733948
End,Franklin St & Adams St ,member,6762,41.87943409140013,-87.63550400733948
End,Franklin St & Adams St Corral,casual,198,41.879419999999996,-87.63558
End,Franklin St & Adams St Corral,member,721,41.87942,-87.63558
End,Franklin St & Chicago Ave,casual,2981,41.89679,-87.63564
End,Franklin St & Chicago Ave,member,8921,41.896789999999996,-87.63564
End,Franklin St & Illinois St,casual,2848,41.89102329797649,-87.63547989832792
End,Franklin St & Illinois St,member,7676,41.89102331025185,-87.63547986745834
End,Franklin St & Jackson Blvd,casual,4262,41.8777079559,-87.6353211408
End,Franklin St & Jackson Blvd,member,12314,41.8777079559,-87.6353211408
End,Franklin St & Lake St,casual,2833,41.885836999999995,-87.6355
End,Franklin St & Lake St,member,9754,41.885837,-87.6355
End,Franklin St & Madison St,casual,488,41.88139,-87.63542
End,Franklin St & Madison St,member,1744,41.88139,-87.63541999999998
End,Franklin St & Monroe St,casual,3060,41.880317,-87.635185
End,Franklin St & Monroe St,member,14339,41.88031699999999,-87.63518499999999
End,Franklin St & Randolph St,casual,435,41.88439,-87.63517
End,Franklin St & Randolph St,member,1058,41.88439,-87.63517
End,Franklin St & Washington St,casual,1734,41.88318,-87.63511
End,Franklin St & Washington St,member,6800,41.88318,-87.63511
End,Front Ave & 115th St,casual,51,41.68576999999999,-87.61248
End,Front Ave & 115th St,member,35,41.68577,-87.61248
End,Fullerton & Monitor,casual,5,41.9237918,-87.7723116
End,Fullerton & Monitor,member,2,41.9237918,-87.7723116
End,Fulton Market,casual,4289,41.886871,-87.648089
End,Fulton Market,member,9293,41.886871,-87.648089
End,Glenwood Ave & Devon Ave,casual,382,41.99791,-87.66545
End,Glenwood Ave & Devon Ave,member,479,41.99791,-87.66545
End,Glenwood Ave & Morse Ave,casual,989,42.00797192286999,-87.6655023944
End,Glenwood Ave & Morse Ave,member,3719,42.00797192287,-87.6655023944
End,Glenwood Ave & Touhy Ave,casual,517,42.01270100000001,-87.666058
End,Glenwood Ave & Touhy Ave,member,1119,42.012701,-87.666058
End,Grace St & Central Ave,casual,109,41.9495327,-87.7672648
End,Grace St & Central Ave,member,71,41.9495327,-87.7672648
End,Grace St & Cicero Ave,casual,178,41.94973,-87.74695
End,Grace St & Cicero Ave,member,113,41.949729999999995,-87.74695000000001
End,Grace/Sheffield Corral,casual,379,41.9511586,-87.6546115
End,Grace/Sheffield Corral,member,646,41.9511586,-87.6546115
End,Granville Ave & Clark St,casual,572,41.9944,-87.66983
End,Granville Ave & Clark St,member,1263,41.9944,-87.66983
End,Granville Ave & Pulaski Rd,casual,31,41.9924402,-87.7289072
End,Granville Ave & Pulaski Rd,member,57,41.9924402,-87.72890720000001
End,Green St & 86th St,casual,5,41.73784847673341,-87.64489978551863
End,Green St & 86th St,member,12,41.73784847673341,-87.64489978551863
End,Green St & Chicago Ave,casual,1783,41.89363065283231,-87.65059158945598
End,Green St & Chicago Ave,member,4102,41.89362832179424,-87.65059300975135
End,Green St & Lake St ,casual,3122,41.88558,-87.64841
End,Green St & Lake St ,member,5095,41.88558,-87.64841
End,Green St & Madison St,casual,4605,41.88185932803823,-87.64926373958588
End,Green St & Madison St,member,12558,41.88185932803823,-87.64926373958588
End,Green St & Randolph St,casual,1998,41.88360165727517,-87.64862671494483
End,Green St & Randolph St,member,3295,41.883601657275165,-87.64862671494483
End,Green St & Randolph St*,casual,932,41.883601657275165,-87.64862671494483
End,Green St & Randolph St*,member,2058,41.88360146728572,-87.64862675964845
End,Green St & Washington Blvd,casual,2254,41.88318130597391,-87.64872461557388
End,Green St & Washington Blvd,member,4039,41.88318130559709,-87.6487246177728
End,Greenview Ave & Diversey Pkwy,casual,613,41.93259491459528,-87.6657512739255
End,Greenview Ave & Diversey Pkwy,member,1424,41.93259516867895,-87.6657423681735
End,Greenview Ave & Fullerton Ave,casual,2385,41.92533,-87.6658
End,Greenview Ave & Fullerton Ave,member,5296,41.92533,-87.6658
End,Greenview Ave & Jarvis Ave,casual,899,42.015962,-87.66857000000002
End,Greenview Ave & Jarvis Ave,member,2133,42.015962,-87.66857
End,Greenwood Ave & 47th St,casual,458,41.809835,-87.599383
End,Greenwood Ave & 47th St,member,1294,41.80983500000001,-87.599383
End,Greenwood Ave & 79th St,casual,46,41.75129,-87.5976
End,Greenwood Ave & 79th St,member,18,41.75129,-87.5976
End,Greenwood Ave & 91st St,casual,22,41.728264268162725,-87.59729862213135
End,Greenwood Ave & 91st St,member,17,41.728264268162725,-87.59729862213135
End,Greenwood Ave & 97th St,casual,54,41.71870315475741,-87.59703576564789
End,Greenwood Ave & 97th St,member,7,41.71870315475741,-87.59703576564789
End,Griffin Museum of Science and Industry,casual,3055,41.79172820953,-87.583945009
End,Griffin Museum of Science and Industry,member,2252,41.79172820953,-87.583945009
End,Hale Ave & 107th St,casual,88,41.69920616812768,-87.66891896724701
End,Hale Ave & 107th St,member,45,41.69920616812768,-87.66891896724701
End,Halsted St & 104th St,casual,51,41.70513978893236,-87.6424241065979
End,Halsted St & 104th St,member,67,41.70513978893236,-87.6424241065979
End,Halsted St & 111th St,casual,33,41.69226255589166,-87.64261186122894
End,Halsted St & 111th St,member,12,41.69226255589166,-87.64261186122894
End,Halsted St & 119th St,casual,40,41.67764,-87.64174
End,Halsted St & 119th St,member,5,41.67764,-87.64174
End,Halsted St & 123rd St,casual,21,41.67096,-87.64154
End,Halsted St & 123rd St,member,1,41.67096,-87.64154
End,Halsted St & 18th St,casual,1361,41.85750568031716,-87.64599144458771
End,Halsted St & 18th St,member,2719,41.85750568031716,-87.64599144458771
End,Halsted St & 21st St,casual,835,41.85377981072743,-87.6466029882431
End,Halsted St & 21st St,member,1581,41.85377981072743,-87.6466029882431
End,Halsted St & 35th St,casual,944,41.83066105385805,-87.64717188985594
End,Halsted St & 35th St,member,2135,41.830661,-87.647172
End,Halsted St & 37th St,casual,265,41.82705899999999,-87.64572
End,Halsted St & 37th St,member,558,41.827059,-87.64572
End,Halsted St & 47th Pl,casual,88,41.80813391481,-87.6456165545
End,Halsted St & 47th Pl,member,134,41.80813391481,-87.6456165545
End,Halsted St & 51st St,casual,156,41.80183164049,-87.645213904
End,Halsted St & 51st St,member,181,41.80183164049,-87.645213904
End,Halsted St & 56th St,casual,34,41.79292964599,-87.6449900565
End,Halsted St & 56th St,member,26,41.79292964598999,-87.6449900565
End,Halsted St & 59th St,casual,71,41.787539,-87.644874
End,Halsted St & 59th St,member,24,41.787539,-87.644874
End,Halsted St & 63rd St,casual,71,41.77938114228,-87.6446208145
End,Halsted St & 63rd St,member,83,41.77938114228,-87.6446208145
End,Halsted St & 69th St,casual,102,41.76906172032,-87.64461357789999
End,Halsted St & 69th St,member,24,41.76906172032,-87.64461357789999
End,Halsted St & 73rd St,casual,85,41.76160543804394,-87.64416097666071
End,Halsted St & 73rd St,member,23,41.76160543804394,-87.64416097666071
End,Halsted St & 78th St,casual,29,41.75248701249013,-87.6439021574879
End,Halsted St & 78th St,member,22,41.75248701249013,-87.6439021574879
End,Halsted St & 83rd St,casual,22,41.74307,-87.6437
End,Halsted St & 83rd St,member,20,41.74307,-87.6437
End,Halsted St & 93rd St,casual,46,41.72489,-87.64358
End,Halsted St & 93rd St,member,4,41.72489,-87.64358
End,Halsted St & 96th St,casual,34,41.71971218361882,-87.6430195569992
End,Halsted St & 96th St,member,209,41.71971218361882,-87.6430195569992
End,Halsted St & Archer Ave,casual,1025,41.847203,-87.64679500000001
End,Halsted St & Archer Ave,member,1485,41.847203,-87.646795
End,Halsted St & Armitage Ave,casual,4078,41.91823,-87.64879
End,Halsted St & Armitage Ave,member,6473,41.91823,-87.64879
End,Halsted St & Belden St,casual,2339,41.92365,-87.64894
End,Halsted St & Belden St,member,3940,41.92365,-87.64894
End,Halsted St & Clybourn Ave,casual,5366,41.909668,-87.648128
End,Halsted St & Clybourn Ave,member,13574,41.909668,-87.64812800000001
End,Halsted St & Court Pl,casual,968,41.883700000000005,-87.64722
End,Halsted St & Court Pl,member,1210,41.8837,-87.64722
End,Halsted St & Dickens Ave,casual,3024,41.919936,-87.64883
End,Halsted St & Dickens Ave,member,6175,41.919936,-87.64883
End,Halsted St & Fulton St,casual,1857,41.88673569359182,-87.64737304092623
End,Halsted St & Fulton St,member,4074,41.88673212002945,-87.64735413181148
End,Halsted St & Lake St,casual,1848,41.88576,-87.64711
End,Halsted St & Lake St,member,2759,41.88576,-87.64711
End,Halsted St & Maxwell St,casual,2569,41.864883,-87.647071
End,Halsted St & Maxwell St,member,4874,41.864883,-87.647071
End,Halsted St & Melrose St,casual,971,41.94112,-87.64907
End,Halsted St & Melrose St,member,3101,41.94112,-87.64907000000001
End,Halsted St & North Branch St,casual,108,41.8996502220532,-87.6490438169988
End,Halsted St & North Branch St,member,248,41.89973459662084,-87.64920576139004
End,Halsted St & Polk St,casual,1965,41.87184,-87.64664
End,Halsted St & Polk St,member,7348,41.871840000000006,-87.64664
End,Halsted St & Roosevelt Rd,casual,1236,41.867324,-87.648625
End,Halsted St & Roosevelt Rd,member,3974,41.867324,-87.64862500000001
End,Halsted St & Roscoe St,casual,4892,41.94367,-87.64895
End,Halsted St & Roscoe St,member,9530,41.94367,-87.64895
End,Halsted St & Willow St,casual,2446,41.913865,-87.648755
End,Halsted St & Willow St,member,6478,41.913865,-87.648755
End,Halsted St & Wrightwood Ave,casual,4269,41.929143,-87.649077
End,Halsted St & Wrightwood Ave,member,9427,41.929143,-87.649077
End,Hamilton Park,casual,33,41.76252,-87.63734
End,Hamilton Park,member,5,41.76252,-87.63734
End,Hamlin Ave & 62nd Pl,casual,67,41.77989229850747,-87.71782787761195
End,Hamlin Ave & 62nd Pl,member,7,41.77989371428571,-87.71782774285715
End,Hamlin Ave & Grand Ave,casual,97,41.90403164948454,-87.72156098969073
End,Hamlin Ave & Grand Ave,member,59,41.90403211864407,-87.72156127118645
End,Hampden Ct & Diversey Pkwy,casual,3586,41.93247,-87.64242000000002
End,Hampden Ct & Diversey Pkwy,member,8215,41.93247,-87.64241999999999
End,Harbert Park,casual,20,42.033803,-87.708814
End,Harbert Park,member,16,42.033803,-87.708814
End,Harding Ave & 26th St,casual,80,41.844218,-87.723347
End,Harding Ave & 26th St,member,68,41.844218,-87.723347
End,Harding Ave & 31st St,casual,14,41.83672,-87.72303
End,Harding Ave & 31st St,member,10,41.83672,-87.72303
End,Harding Ave & Chicago Ave,casual,77,41.895313,-87.724738
End,Harding Ave & Chicago Ave,member,58,41.895313,-87.724738
End,Harding Ave & Division St,casual,80,41.9023453,-87.7250744
End,Harding Ave & Division St,member,60,41.9023453,-87.7250744
End,Harlem Ave & Bloomingdale Ave,casual,65,41.91203,-87.80577
End,Harlem Ave & Bloomingdale Ave,member,84,41.91203,-87.80577000000001
End,Harlem Ave & Grace St,casual,20,41.94894,-87.80683
End,Harlem Ave & Grace St,member,46,41.94894,-87.80683
End,Harlem Ave & Irving Park Rd,casual,104,41.95326,-87.80713999999999
End,Harlem Ave & Irving Park Rd,member,133,41.95326,-87.80714
End,Harlem Ave & Roscoe St,casual,18,41.94159,-87.8072
End,Harlem Ave & Roscoe St,member,9,41.94159,-87.80720000000001
End,Harper Ave & 55th St,casual,2006,41.7953,-87.58833
End,Harper Ave & 55th St,member,4648,41.7953,-87.58833
End,Harper Ave & 59th St,casual,917,41.78794281287,-87.58831517020002
End,Harper Ave & 59th St,member,1818,41.78794281287,-87.5883151702
End,Hastings LWS,casual,12,41.8635164,-87.6797485
End,Hastings LWS,member,99,41.8635164,-87.6797485
End,Hastings St Depot LWS,casual,4,41.8635164,-87.6797485
End,Hastings St Depot LWS,member,91,41.8635164,-87.6797485
End,Hastings St Depot Pillar,member,2,41.863605,-87.679764
End,Hastings St Depot Public Rack,casual,50,41.8635164,-87.6797485
End,Hastings St Depot Public Rack,member,148,41.8635164,-87.6797485
End,Hastings Test Station,member,1,41.863869,-87.680242
End,Hegewisch Metra Station,casual,39,41.648500762664085,-87.54608988761902
End,Hegewisch Metra Station,member,8,41.64850076266409,-87.54608988761902
End,Hermitage Ave & Polk St,casual,957,41.871514,-87.669886
End,Hermitage Ave & Polk St,member,4227,41.871514,-87.669886
End,Higgins Ave & Austin Ave,casual,75,41.97342,-87.77865
End,Higgins Ave & Austin Ave,member,123,41.97342,-87.77864999999998
End,Homan Ave & 26th St,casual,122,41.84425,-87.70983
End,Homan Ave & 26th St,member,38,41.84425,-87.70983
End,Homan Ave & 65th St,casual,17,41.77518188235294,-87.70811335294117
End,Homan Ave & 65th St,member,2,41.775166999999996,-87.70811950000001
End,Homan Ave & 77th St,casual,36,41.75367073333334,-87.70752831111112
End,Homan Ave & Arthington Ave,casual,41,41.86963,-87.71055
End,Homan Ave & Arthington Ave,member,18,41.86963,-87.71055
End,Homan Ave & Fillmore St,casual,14,41.868111428571424,-87.71087703571428
End,Homan Ave & Fillmore St,member,62,41.86811322580645,-87.7109110483871
End,Homewood Ave & 115th St,casual,34,41.68459507202618,-87.67070800065994
End,Homewood Ave & 115th St,member,3,41.68459507202618,-87.67070800065994
End,Honore St & 71st St,casual,1,41.76498,-87.66983
End,Honore St & Division St,casual,3145,41.903119,-87.67393499999999
End,Honore St & Division St,member,6778,41.903119,-87.673935
End,Houston Ave & 92nd St,casual,56,41.72820421535797,-87.54970014095306
End,Houston Ave & 92nd St,member,36,41.72820421535798,-87.54970014095306
End,Hoyne Ave & 34th St,casual,123,41.83202450000001,-87.6778387
End,Hoyne Ave & 34th St,member,222,41.8320245,-87.6778387
End,Hoyne Ave & 47th St,casual,217,41.808227,-87.67718
End,Hoyne Ave & 47th St,member,280,41.808227,-87.67718
End,Hoyne Ave & Balmoral Ave,casual,679,41.979851,-87.681932
End,Hoyne Ave & Balmoral Ave,member,1480,41.979851,-87.681932
End,Hubbard St Depot,casual,6,41.8897772,-87.68035100000002
End,Hubbard St Depot,member,55,41.889777200000005,-87.680351
End,Hubbard St Depot Public Rack,casual,15,41.8897772,-87.680351
End,Hubbard St Depot Public Rack,member,92,41.8897772,-87.68035100000002
End,Hudson Ave & Armitage Ave,casual,2564,41.91818,-87.64
End,Hudson Ave & Armitage Ave,member,4835,41.91818,-87.64
End,Humboldt Blvd & Armitage Ave,casual,2052,41.91751339399,-87.7018089555
End,Humboldt Blvd & Armitage Ave,member,2922,41.91751339399,-87.7018089555
End,Hyacinth Ave & Milwaukee Ave,casual,58,41.99282,-87.78377
End,Hyacinth Ave & Milwaukee Ave,member,218,41.99282,-87.78377
End,Indiana Ave & 103rd St,casual,17,41.70717027117756,-87.6184719800949
End,Indiana Ave & 103rd St,member,61,41.70717027117756,-87.6184719800949
End,Indiana Ave & 133rd St,casual,11,41.6538,-87.61719
End,Indiana Ave & 133rd St,member,5,41.653800000000004,-87.61719
End,Indiana Ave & 133rd St Public Rack,casual,2,41.653564,-87.617054
End,Indiana Ave & 26th St,casual,970,41.845687,-87.62248099999998
End,Indiana Ave & 26th St,member,1820,41.845687,-87.622481
End,Indiana Ave & 31st St,casual,660,41.838842,-87.621857
End,Indiana Ave & 31st St,member,811,41.83884200000001,-87.621857
End,Indiana Ave & 40th St,casual,246,41.82168,-87.6216
End,Indiana Ave & 40th St,member,222,41.82168,-87.6216
End,Indiana Ave & Roosevelt Rd,casual,7557,41.867888,-87.623041
End,Indiana Ave & Roosevelt Rd,member,10664,41.86788800665763,-87.62304101040257
End,Inner Lake Shore Dr & Aldine Ave,casual,2799,41.94232,-87.63989
End,Inner Lake Shore Dr & Aldine Ave,member,2866,41.942319999999995,-87.63989
End,Jefferson St & Monroe St,casual,1787,41.880329633634624,-87.64274597167967
End,Jefferson St & Monroe St,member,4393,41.880329633634624,-87.64274597167967
End,Jeffery Blvd & 67th St,casual,260,41.77351755125,-87.5771428255
End,Jeffery Blvd & 67th St,member,222,41.77351755125,-87.5771428255
End,Jeffery Blvd & 71st St,casual,144,41.76663823695,-87.5764501141
End,Jeffery Blvd & 71st St,member,275,41.76663823695,-87.57645011410001
End,Jeffery Blvd & 76th St,casual,67,41.75712006802001,-87.5758393587
End,Jeffery Blvd & 76th St,member,44,41.75712006802,-87.5758393587
End,Karlov Ave & Armitage Ave,casual,322,41.91748,-87.728952
End,Karlov Ave & Armitage Ave,member,780,41.91748,-87.728952
End,Karlov Ave & Fillmore St,casual,15,41.86815,-87.7276
End,Karlov Ave & Fillmore St,member,9,41.86815,-87.7276
End,Karlov Ave & Lawrence Ave,casual,183,41.967947,-87.730409
End,Karlov Ave & Lawrence Ave,member,328,41.967947,-87.730409
End,Karlov Ave & Madison St,casual,31,41.88085,-87.727907
End,Karlov Ave & Madison St,member,21,41.88085,-87.727907
End,Kedvale Ave & Peterson Ave,casual,40,41.9900762,-87.7317073
End,Kedvale Ave & Peterson Ave,member,113,41.9900762,-87.7317073
End,Kedzie Ave & 104th St,casual,18,41.70380788888889,-87.70136977777777
End,Kedzie Ave & 110th St,casual,24,41.69239474587557,-87.70096063613892
End,Kedzie Ave & 110th St,member,5,41.69239474587557,-87.70096063613892
End,Kedzie Ave & 21st St,casual,269,41.85353363213,-87.7050730318
End,Kedzie Ave & 21st St,member,361,41.85353363213,-87.7050730318
End,Kedzie Ave & 24th St,casual,135,41.848193,-87.705412
End,Kedzie Ave & 24th St,member,128,41.848193,-87.705412
End,Kedzie Ave & 38th Pl,casual,81,41.8235109,-87.7041017
End,Kedzie Ave & 38th Pl,member,13,41.82351090000001,-87.7041017
End,Kedzie Ave & 45th St,casual,29,41.81139005517242,-87.70400071724137
End,Kedzie Ave & 45th St,member,14,41.811390057142866,-87.70400074285713
End,Kedzie Ave & 48th Pl,casual,432,41.8047581237684,-87.70421936879356
End,Kedzie Ave & 48th Pl,member,262,41.8047581237684,-87.70421936879356
End,Kedzie Ave & 52nd St,casual,55,41.79906,-87.70342
End,Kedzie Ave & 52nd St,member,8,41.79906,-87.70342
End,Kedzie Ave & 54th Pl,casual,119,41.79434168907563,-87.70346671428571
End,Kedzie Ave & 54th Pl,member,43,41.794357,-87.703467
End,Kedzie Ave & 57th St,casual,213,41.78983,-87.7031
End,Kedzie Ave & 57th St,member,155,41.78983,-87.7031
End,Kedzie Ave & 60th St,casual,94,41.78458,-87.70319
End,Kedzie Ave & 60th St,member,183,41.78458,-87.70319
End,Kedzie Ave & 66th Pl,casual,32,41.772584,-87.703007
End,Kedzie Ave & 66th Pl,member,23,41.772584,-87.703007
End,Kedzie Ave & 73rd St,casual,25,41.76070300000001,-87.702292
End,Kedzie Ave & 73rd St,member,16,41.760703,-87.702292
End,Kedzie Ave & 83rd St,casual,73,41.742523,-87.702279
End,Kedzie Ave & 83rd St,member,7,41.742523,-87.702279
End,Kedzie Ave & Archer Ave,casual,82,41.81447,-87.70411
End,Kedzie Ave & Archer Ave,member,61,41.81447,-87.70411
End,Kedzie Ave & Armitage Ave,casual,1211,41.91759,-87.70685
End,Kedzie Ave & Armitage Ave,member,2325,41.91759,-87.70684999999999
End,Kedzie Ave & Bryn Mawr Ave,casual,235,41.98222975911517,-87.70888656377792
End,Kedzie Ave & Bryn Mawr Ave,member,615,41.98222983598816,-87.7088866010921
End,Kedzie Ave & Chicago Ave,casual,244,41.89546530305,-87.7061278837
End,Kedzie Ave & Chicago Ave,member,417,41.89546530305,-87.7061278837
End,Kedzie Ave & Foster Ave,casual,357,41.975672,-87.709261
End,Kedzie Ave & Foster Ave,member,663,41.975672,-87.709261
End,Kedzie Ave & George St,casual,736,41.933886,-87.707262
End,Kedzie Ave & George St,member,1324,41.933886,-87.707262
End,Kedzie Ave & Harrison St,casual,60,41.873599674619996,-87.7048707493
End,Kedzie Ave & Harrison St,member,88,41.87359967462,-87.7048707493
End,Kedzie Ave & Jackson Blvd,casual,73,41.877161,-87.706134
End,Kedzie Ave & Jackson Blvd,member,82,41.877161,-87.706134
End,Kedzie Ave & Lake St,casual,283,41.88460328501,-87.7063037436
End,Kedzie Ave & Lake St,member,277,41.88460328501,-87.7063037436
End,Kedzie Ave & Leland Ave,casual,756,41.96668636205,-87.7080519806
End,Kedzie Ave & Leland Ave,member,1373,41.96668636205,-87.7080519806
End,Kedzie Ave & Milwaukee Ave,casual,3902,41.92956518472578,-87.70799706755511
End,Kedzie Ave & Milwaukee Ave,member,6698,41.929561934368465,-87.70799725661392
End,Kedzie Ave & Palmer Ct,casual,1248,41.921525,-87.707322
End,Kedzie Ave & Palmer Ct,member,2569,41.921525,-87.707322
End,Kedzie Ave & Redfield Dr,casual,37,41.76523,-87.70315999999998
End,Kedzie Ave & Redfield Dr,member,35,41.76523,-87.70316
End,Kedzie Ave & Roosevelt Rd,casual,50,41.86649278172,-87.7064961757
End,Kedzie Ave & Roosevelt Rd,member,44,41.86649278172,-87.7064961757
End,Keeler Ave & Carmen Ave,casual,171,41.974323,-87.7331
End,Keeler Ave & Carmen Ave,member,221,41.974323,-87.73310000000001
End,Keeler Ave & Roosevelt Rd,casual,75,41.86640122666666,-87.73001435466666
End,Keeler Ave & Roosevelt Rd,member,10,41.866400799999994,-87.73001284
End,Kenmore Ave & Catalpa Ave,casual,265,41.98203,-87.65653
End,Kenmore Ave & Catalpa Ave,member,665,41.98203,-87.65652999999999
End,Kenmore Ave & School St,casual,59,41.941660000000006,-87.6556
End,Kenmore Ave & School St,member,160,41.94166,-87.6556
End,Kenneth Ave & 50th St,casual,62,41.80231171612903,-87.7344043516129
End,Kenneth Ave & 50th St,member,19,41.8023135368421,-87.73440896842105
End,Kenneth Ave & Lawrence Ave,casual,143,41.967855125874124,-87.73998083916084
End,Kenneth Ave & Lawrence Ave,member,401,41.96788701995012,-87.7399816234414
End,Kenosha Ave & Wellington Ave,casual,140,41.934457,-87.733795
End,Kenosha Ave & Wellington Ave,member,264,41.934457,-87.733795
End,Kenton Ave & Madison St,casual,19,41.88042,-87.74108
End,Kenton Ave & Madison St,member,24,41.88042,-87.74108
End,Kenwood Ave & 57th St,casual,569,41.79156476274165,-87.59286806678384
End,Kenwood Ave & 57th St,member,2136,41.79155823970037,-87.59288937265917
End,Keystone Ave & Fullerton Ave,casual,463,41.92459,-87.72785
End,Keystone Ave & Fullerton Ave,member,903,41.92459,-87.72785
End,Keystone Ave & Montrose Ave,casual,309,41.96110801623,-87.7289701012
End,Keystone Ave & Montrose Ave,member,704,41.96110801623,-87.7289701012
End,Kilbourn Ave & 49th St,casual,66,41.80385,-87.73566
End,Kilbourn Ave & 49th St,member,3,41.80385,-87.73566
End,Kilbourn Ave & Belden Ave,casual,188,41.922369,-87.739024
End,Kilbourn Ave & Belden Ave,member,350,41.922369,-87.739024
End,Kilbourn Ave & Diversey Ave,casual,174,41.93179,-87.73934
End,Kilbourn Ave & Diversey Ave,member,182,41.93179,-87.73934
End,Kilbourn Ave & Irving Park Rd,casual,149,41.953733,-87.740569
End,Kilbourn Ave & Irving Park Rd,member,487,41.953733,-87.740569
End,Kilbourn Ave & Milwaukee Ave,casual,270,41.94890291549094,-87.74003509816642
End,Kilbourn Ave & Milwaukee Ave,member,442,41.94887320300954,-87.74003466248809
End,Kilbourn Ave & Roscoe St,casual,208,41.942722,-87.739557
End,Kilbourn Ave & Roscoe St,member,231,41.942722,-87.739557
End,Kildare & Cermak,casual,14,41.851414,-87.73215
End,Kildare & Cermak,member,8,41.851414,-87.73215
End,Kildare Ave & 26th St,casual,51,41.844404631159804,-87.7326102455017
End,Kildare Ave & 26th St,member,43,41.84440950252327,-87.73261040827693
End,Kildare Ave & 47th St,casual,43,41.80762,-87.73084
End,Kildare Ave & 47th St,member,11,41.80762,-87.73084
End,Kildare Ave & 55th St,casual,40,41.79332,-87.73059
End,Kildare Ave & 55th St,member,16,41.79332,-87.73059
End,Kildare Ave & 85th St,casual,3,41.734929,-87.73118700000002
End,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),casual,9,41.734929,-87.73118700000002
End,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),member,3,41.734929,-87.73118700000002
End,Kildare Ave & Archer Ave,casual,46,41.800442304347825,-87.73035082608696
End,Kildare Ave & Archer Ave,member,38,41.800392394736846,-87.73056507894736
End,Kildare Ave & Chicago Ave,casual,61,41.89543569999999,-87.7334818
End,Kildare Ave & Chicago Ave,member,52,41.8954357,-87.7334818
End,Kildare Ave & Division St,casual,44,41.902393,-87.73359799999999
End,Kildare Ave & Division St,member,216,41.902393,-87.733598
End,Kildare Ave & Montrose Ave,casual,163,41.96108,-87.73569
End,Kildare Ave & Montrose Ave,member,370,41.96108,-87.73569
End,Kildare Ave & North Ave,casual,169,41.9095392,-87.7338518
